duration,p0x,p0y,p1x,p1y,p2x,p2y,p3x,p3y,p4x,p4y,p5x,p5y,p6x,p6y,p7x,p7y
1.44778,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,3.79671416907,0.0,3.69610950538,0.0,3.59779533896,0.0,3.50002483997
1.15602,0.0,3.5,0.0,3.42191316104,0.0,3.34415974627,0.0,3.26584200559,0.0,3.0979210375,0.0,3.06624079843,0.0,3.03374249905,0.0,3.0000248234
1.24709,0.0,3.0,0.0,2.96360581622,0.0,2.92577676663,0.0,2.8859963171,0.0,2.68013807777,0.0,2.62047701308,0.0,2.56053299986,0.0,2.50001297195
1.12702,0.0,2.5,0.0,2.44530185533,0.0,2.39013197769,0.0,2.33427600761,0.0,2.12684033901,0.0,2.08445922275,0.0,2.04223376281,0.0,2.00001063704
1.19245,0.0,2.0,0.0,1.95531975025,0.0,1.9106395005,0.0,1.8657802644,0.0,1.67539317658,0.0,1.61625308099,0.0,1.55787087574,0.0,1.49998925854
1.23405,0.0,1.5,0.0,1.44010732247,0.0,1.38075754347,0.0,1.32166924878,0.0,1.11141330644,0.0,1.07298585499,0.0,1.03601821321,0.0,1.00000186256
1.1298,0.0,1.0,0.0,0.9670287238,0.0,0.934858917168,0.0,0.903106510128,0.0,0.74486378306,0.0,0.661324800522,0.0,0.57950091333,0.0,0.499987806496
1.43681,0.0,0.5,0.0,0.398890654007,0.0,0.301528068596,0.0,0.209144769316,0.0,-3.49161380364e-07,0.0,2.57230395691e-06,0.0,8.79645414154e-06,0.0,2.59735369248e-05
