duration,p0x,p0y,p0z,p1x,p1y,p1z,p2x,p2y,p2z,p3x,p3y,p3z,p4x,p4y,p4z,p5x,p5y,p5z,p6x,p6y,p6z,p7x,p7y,p7z
4.42013,8.267788417704099e-15,1.2134260334053055e-15,7.448474078654e-15,5.7756478411135445e-15,9.3885347558494e-16,5.182232125770945e-15,3.2835072645229952e-15,6.642809177645751e-16,2.9159901728878938e-15,7.913666879324473e-16,3.8970835994421035e-16,6.497482200048437e-16,1.0336472038231572,0.09126149298694344,0.9454893877142555,1.424537856237016,0.010984655561228407,1.3364850435909066,1.7831363060660763,-0.024003167080481003,1.7182514817996335,2.000006634139467,-1.2000269355993964e-05,2.000076989483702
4.3423,1.9999999999999967,5.7424997460133105e-15,1.9999999999999953,2.213044403914282,0.023579495427146473,2.276807357442852,2.289298835703633,0.10408907248103305,2.4571217879862592,2.125000222359686,0.25451753166055524,2.454913039336243,1.7534483460575712,1.2708103775211037,2.374269320446451,1.1867214938252713,1.6302443534321984,2.2350846639326605,0.584744738680973,1.873303896335706,2.1005461740858893,-1.4023228192883153e-05,2.0000192821217553,1.9999947904042132
3.95598,1.215503750040754e-15,1.999999999999993,1.9999999999999918,-0.532727525579997,2.1154298449999933,1.9083998482399926,-1.0511612148584073,2.13428938280564,1.845012072507925,-1.5156268840255378,2.056598913774078,1.8320244068565803,-1.8019936730960076,1.638998464893759,1.8502795526541291,-1.9536098638033392,1.1288458500059566,1.9028863681581194,-2.018960886607111,0.572956560121626,1.954800355964173,-2.000005919137511,5.5985283751169845e-05,1.9999996534100681
4.01873,-1.9999999999999938,8.00282203665756e-16,1.9999999999999922,-1.980739777191566,-0.5820269248571398,2.0459158847941357,-1.8744754002472244,-1.1816336400368046,2.0849024379331995,-1.6832592584822816,-1.7687204259475926,2.1106473541448376,-1.3442269894747387,-2.264646827101933,2.058432008900139,-0.9460353002754898,-2.348159922637584,2.0315251828057894,-0.4786615405470078,-2.2319031932587103,2.012381224627168,-5.877179579449887e-06,-2.00003720631482,2.000001422910275
4.33898,1.5286854086080003e-15,-1.9999999999999873,1.999999999999993,0.5168022710057136,-1.749630316477133,1.986632346445136,1.0467576249827157,-1.364469189887061,1.981148500962361,1.5169921117301715,-0.9504229863840448,1.9822900370100132,2.0000003845954,-1.2007139164049718e-06,2.000000047596729,2.000003152503754,3.33222438353431e-06,2.0000001089810917,2.000008375814563,2.0836427953696557e-05,2.0000004403351563,2.0000326957939265,7.717876226820408e-05,2.0000011088926226
