duration,p0x,p0y,p1x,p1y,p2x,p2y,p3x,p3y,p4x,p4y,p5x,p5y,p6x,p6y,p7x,p7y
1.0,3.771173999999986,-7.055369999999974,3.771173999999987,-7.055369999999976,3.771173999999988,-7.055369999999977,3.771173999999987,-7.055369999999976,3.7697120571428417,-7.055565314285686,3.766451285714265,-7.055987190476152,3.7612144285713964,-7.056645571428512,3.753982999999948,-7.057527999999903
1.0,3.753982999999986,-7.057526999999975,3.7467517142857014,-7.058409142857119,3.737525857142845,-7.0595153333333105,3.726286828571416,-7.060833285714262,3.7131745714285564,-7.062328599999971,3.6982709523809323,-7.063975857142819,3.6816542857142545,-7.065749857142799,3.6633899999999486,-7.067626999999903
1.0,3.663389999999987,-7.067627999999974,3.645126142857131,-7.0695055714285475,3.6252151428571313,-7.0714866190475965,3.6037228285714162,-7.073547799999976,3.5807024571428427,-7.075667571428542,3.556209047619028,-7.07782404761901,3.5302972857142554,-7.07999542857137,3.5030229999999505,-7.082159999999902
1.0,3.503023999999987,-7.082158999999974,3.4757495714285596,-7.0843229999999755,3.4471123333333225,-7.086479809523786,3.4171677714285598,-7.088607428571405,3.3859721714285573,-7.090683714285686,3.3535818571428386,-7.092686523809486,3.320053142857114,-7.094593714285654,3.285441999999953,-7.096382999999903
1.0,3.285442999999988,-7.096381999999974,3.250832857142846,-7.098170857142834,3.215140952380942,-7.099841666666643,3.1784237142857035,-7.101372171428547,3.1407375428571296,-7.102740085714258,3.1021388095237925,-7.103923095238057,3.0626838571428308,-7.104898857142797,3.0224289999999563,-7.105644999999902
1.0,3.022429999999989,-7.105644999999974,2.9821754285714186,-7.106391285714261,2.941121095238086,-7.106908047619025,2.899323371428562,-7.107172971428547,2.8568386285714173,-7.107163742857114,2.8137232380952226,-7.106857999999961,2.7700335714285473,-7.106233428571368,2.72582599999996,-7.105267999999902
1.0,2.7258259999999903,-7.1052659999999745,2.6816185714285625,-7.104299999999975,2.6368933333333247,-7.102992809523787,2.591706685714277,-7.10132211428569,2.5461150285714185,-7.099265571428543,2.5001747142857007,-7.096801095238057,2.4539421428571213,-7.093905714285654,2.4074739999999646,-7.090555999999903
1.0,2.4074739999999912,-7.0905559999999745,2.361005857142849,-7.087205999999976,2.3143020952380886,-7.083401380952358,2.2674193142857066,-7.0791185428571195,2.2204142571428482,-7.074333314285687,2.1733439523809404,-7.0690196666666285,2.126265285714267,-7.063156285714227,2.0792329999999692,-7.0567379999999025
1.0,2.0792329999999923,-7.056737999999974,2.0322008571428505,-7.050319571428548,1.9852151428571367,-7.043346238095215,1.938330571428565,-7.035812885714262,1.8915996857142776,-7.0277305999999715,1.845071333333323,-7.019133857142819,1.7987921428571263,-7.010068285714227,1.7528069999999738,-7.0005869999999035
1.0,1.7528069999999938,-7.000586999999975,1.7068219999999943,-6.99110571428569,1.661131380952376,-6.981208619047598,1.615780428571423,-6.970948799999976,1.5708131428571366,-6.960386828571401,1.5262731428571343,-6.949582571428534,1.482205571428558,-6.93859742857137,1.4386559999999782,-6.927492999999904
