duration,p0x,p0y,p1x,p1y,p2x,p2y,p3x,p3y,p4x,p4y,p5x,p5y,p6x,p6y,p7x,p7y
1.0,7.96147799999997,-0.7841369999999971,7.961477999999972,-0.7841369999999973,7.961477999999974,-0.7841369999999974,7.961477999999972,-0.7841369999999973,7.95997234285711,-0.7840215142857111,7.956621095238051,-0.7837667619047576,7.951248857142789,-0.7833617142857076,7.94384399999989,-0.7828079999999893
1.0,7.943843999999971,-0.7828079999999971,7.9364391428571155,-0.7822544285714259,7.927001666666641,-0.7815523333333307,7.915519942857117,-0.7807035428571402,7.902146114285682,-0.7797227714285683,7.886971952380909,-0.7786201428571387,7.870085714285648,-0.7774057142857077,7.851562999999891,-0.7760879999999892
1.0,7.851562999999971,-0.7760899999999971,7.83303985714283,-0.7747734285714258,7.81287990476188,-0.7733544761904736,7.791158428571402,-0.7718424285714259,7.767937742857112,-0.7702456571428541,7.743282095238052,-0.7685726666666624,7.717255428571362,-0.7668317142857077,7.689922999999893,-0.7650309999999894
1.0,7.689921999999972,-0.7650299999999972,7.662588571428545,-0.7632292857142831,7.633948619047595,-0.7613687619047594,7.604066771428545,-0.759456485714283,7.57300839999997,-0.7575002571428541,7.540838714285674,-0.7555074285714245,7.507622857142794,-0.7534851428571365,7.473425999999896,-0.7514399999999896
1.0,7.4734269999999725,-0.7514399999999972,7.4392304285714035,-0.7493952857142832,7.404052857142833,-0.747328190476188,7.36795928571426,-0.7452457428571404,7.331014485714256,-0.7431548285714256,7.29328299999996,-0.7410622857142817,7.254829428571367,-0.7389749999999937,7.215718999999899,-0.7368999999999898
1.0,7.215717999999973,-0.7368999999999973,7.176606571428547,-0.7348247142857117,7.136837476190454,-0.7327615714285691,7.096475257142833,-0.7307174857142832,7.055584457142829,-0.728699399999997,7.014229619047581,-0.7267142857142819,6.972475428571368,-0.7247691428571368,6.930386999999902,-0.72287099999999
1.0,6.930386999999974,-0.7228709999999974,6.888298428571405,-0.7209731428571404,6.845875380952359,-0.7191224285714263,6.8031827428571185,-0.7173259999999977,6.760285571428545,-0.7155911428571401,6.717249095238059,-0.7139253809523771,6.6741388571427995,-0.7123367142857082,6.631020999999906,-0.7108339999999902
1.0,6.631019999999976,-0.7108329999999975,6.587901571428549,-0.7093297142857119,6.544775095238075,-0.707912095238093,6.5017062571428355,-0.706588771428569,6.45876088571426,-0.7053690285714258,6.416004809523774,-0.7042629523809486,6.373503714285661,-0.7032812857142798,6.331322999999911,-0.7024349999999904
1.0,6.331323999999977,-0.7024339999999974,6.289143999999978,-0.7015877142857119,6.24728480952379,-0.7008769047619026,6.205812057142836,-0.7003126857142833,6.164791228571405,-0.6999065142857116,6.124287571428538,-0.6996698095238058,6.084366285714234,-0.6996139999999941,6.045091999999915,-0.6997509999999904
1.0,6.045092999999977,-0.6997509999999975,6.005818999999979,-0.6998874285714262,5.967192333333314,-0.7002161428571407,5.929277971428551,-0.7007485142857118,5.892140685714263,-0.701495885714283,5.855845190476158,-0.7024696190476152,5.820455714285664,-0.7036809999999941,5.786036999999918,-0.7051419999999903
1.0,5.786036999999979,-0.7051409999999975,5.751618285714267,-0.7066011428571404,5.718170095238077,-0.7083100952380931,5.685756828571409,-0.7102791142857119,5.654443028571406,-0.7125195142857115,5.624292476190446,-0.715042380952377,5.595372571428524,-0.717859999999994,5.567750999999922,-0.7209849999999902
1.0,5.56774999999998,-0.7209839999999973,5.540128285714267,-0.7241084285714261,5.513804999999983,-0.72753995238095,5.48884802857141,-0.7312909714285689,5.465325799999978,-0.7353740285714256,5.44331099999997,-0.7398029523809483,5.42285028571424,-0.7445828571428509,5.403947999999925,-0.74970499999999
1.0,5.40394699999998,-0.7497049999999972,5.385043999999981,-0.7548265714285688,5.367698999999982,-0.7602900476190451,5.351916114285695,-0.7660864571428545,5.337657028571408,-0.7721927714285682,5.324855999999971,-0.7785769999999957,5.313451142857098,-0.7852085714285648,5.303380999999926,-0.7920569999999894
1.0,5.3033819999999805,-0.7920569999999971,5.293312142857125,-0.7989055714285687,5.284576904761888,-0.8059711428571402,5.277114571428553,-0.8132233142857114,5.270863542857121,-0.8206318285714254,5.265765476190448,-0.8281675714285669,5.261760999999956,-0.8358011428571359,5.258790999999927,-0.8435029999999888
1.0,5.258789999999981,-0.8435039999999969,5.255819714285697,-0.8512065714285685,5.253883619047603,-0.8589778571428545,5.252922342857126,-0.866788599999997,5.252876514285693,-0.8746096285714251,5.25368623809521,-0.882411666666662,5.255291571428527,-0.8901654285714212,5.257631999999927,-0.897840999999988
1.0,5.257632999999981,-0.8978429999999966,5.259973999999983,-0.9055195714285682,5.26305066666665,-0.9131187619047588,5.266803028571411,-0.9206113714285681,5.2711709999999785,-0.9279681999999962,5.276094523809496,-0.9351600476190425,5.281513571428527,-0.9421577142857064,5.287367999999929,-0.9489319999999872
1.0,5.28736699999998,-0.9489309999999965,5.293221142857125,-0.9557051428571396,5.299510619047601,-0.962255857142854,5.306175314285696,-0.9685539428571395,5.313155085714264,-0.9745701999999961,5.320389714285685,-0.9802754285714232,5.327818857142812,-0.9856404285714203,5.335381999999926,-0.9906359999999865
1.0,5.335382999999981,-0.9906359999999963,5.342946714285696,-0.9956317142857107,5.350644809523793,-1.000258095238092,5.358417057142838,-1.0044859999999964,5.366203228571408,-1.0082862857142816,5.373943190476161,-1.0116298095238039,5.381576714285669,-1.0144872857142773,5.389043999999926,-1.016828999999986
1.0,5.38904199999998,-1.0168299999999961,5.396508428571409,-1.0191721428571392,5.403807952380935,-1.0209989047619012,5.410880257142839,-1.0222809142857106,5.417665028571407,-1.0229886857142816,5.424101761904732,-1.023092428571423,5.430130714285668,-1.0225625714285627,5.435695999999925,-1.0213709999999858
1.0,5.43569499999998,-1.0213709999999963,5.44125942857141,-1.0201797142857107,5.4463598571428395,-1.0183270476190442,5.45094022857141,-1.0157852571428536,5.454948285714264,-1.012528457142853,5.458339238095208,-1.0085346190476137,5.461072428571382,-1.0037838571428486,5.463109999999925,-0.9982579999999862
1.0,5.463110999999979,-0.9982589999999963,5.465149714285695,-0.992733571428568,5.466493761904744,-0.9864332857142826,5.467106057142838,-0.9793401142857109,5.46695294285712,-0.9714378857142819,5.466002523809494,-0.9627114761904708,5.464231999999953,-0.9531512857142775,5.461627999999924,-0.9427539999999867
