duration,p0x,p0y,p1x,p1y,p2x,p2y,p3x,p3y,p4x,p4y,p5x,p5y,p6x,p6y,p7x,p7y
1.0,7.999999999999971,2.7760862391936275e-18,7.9999999999999725,4.0346121505444687e-19,7.999999999999974,-1.969163809084731e-18,7.9999999999999725,-4.341788833223909e-18,7.9956029428571105,0.0013906857142857072,7.985876619047575,0.004420666666666656,7.970369428571361,0.00918642857142856,7.949111999999889,0.015628999999999983
1.0,7.949111999999971,0.01562899999999989,7.927854571428544,0.022071142857142727,7.9008469523809275,0.030189666666666518,7.868119828571402,0.03992519999999983,7.830186199999969,0.05106257142857122,7.787377047619005,0.06344814285714259,7.740013571428506,0.07693042857142815,7.688377999999893,0.09136999999999933
1.0,7.688377999999972,0.09136899999999962,7.636742285714259,0.10580842857142814,7.580834428571404,0.12120504761904717,7.52093668571426,0.13741942857142805,7.457292428571399,0.1543243142857137,7.3901508571428165,0.17178909523809438,7.319758999999937,0.18968357142857015,7.246365999999897,0.2078749999999979
1.0,7.246367999999974,0.2078749999999992,7.172975857142833,0.22606628571428486,7.096583047619025,0.24455438095238008,7.017439028571405,0.26320639999999906,6.935795657142829,0.2818867999999989,6.8519035238094865,0.30046052380952226,6.766017999999941,0.3187814285714262,6.678394999999905,0.33669999999999617
1.0,6.678393999999975,0.3367009999999987,6.590770285714263,0.35461999999999866,6.501408619047599,0.3721368571428558,6.410564571428549,0.38910214285714145,6.318493999999975,0.4053630857142841,6.225458095238061,0.4207530476190454,6.131681857142804,0.4351711428571394,6.037330999999912,0.4486189999999944
1.0,6.037331999999978,0.44862099999999827,5.942981857142837,0.4620699999999983,5.848057523809505,0.47454952380952226,5.752725085714267,0.48606174285714115,5.6570916857142635,0.49671174285714087,5.561228142857112,0.506670523809521,5.465204285714238,0.5160789999999957,5.369077999999922,0.5250449999999932
1.0,5.36907699999998,0.5250449999999981,5.272950714285696,0.5340107142857125,5.1767220952380795,0.5425337142857125,5.080449142857125,0.5507216857142838,4.984178057142837,0.5586491428571406,4.887952904761877,0.5663630952380921,4.791810714285672,0.5739048571428523,4.695776999999931,0.5812989999999923
1.0,4.695776999999983,0.5812979999999979,4.59974328571427,0.588690999999998,4.503818142857128,0.5959354285714267,4.408027285714271,0.603055057142855,4.312385142857125,0.610056228571426,4.216898999999975,0.6169378095238063,4.121576999999963,0.6236992857142807,4.02642699999994,0.6303399999999917
1.0,4.026426999999985,0.6303409999999977,3.931276857142844,0.6369819999999977,3.8362986190476063,0.6435023333333313,3.741500114285701,0.6499014285714263,3.646888942857128,0.6561787142857117,3.5524732857142656,0.6623341904761869,3.4582609999999696,0.6683674285714231,3.36425999999995,0.674277999999991
1.0,3.364260999999988,0.6742779999999976,3.2702599999999893,0.6801885714285691,3.1764700952380855,0.6859764761904739,3.0828989999999896,0.6916411999999976,2.9895542857142736,0.697182085714283,2.896443238095222,0.7025982380952344,2.803572999999975,0.7078887142857085,2.7109499999999587,0.7130519999999904
1.0,2.7109499999999906,0.7130529999999974,2.61832742857142,0.7182171428571404,2.525952619047611,0.7232548095238072,2.4338325428571346,0.7281650857142833,2.3419739999999907,0.7329470285714257,2.2503836190476068,0.7375997142857104,2.159067857142837,0.7421222857142796,2.0680329999999674,0.74651399999999
1.0,2.0680329999999927,0.7465129999999972,1.9769981428571362,0.7509045714285688,1.8862441904761844,0.7551651428571403,1.7957774285714223,0.759293828571426,1.7056039714285645,0.7632897714285684,1.6157297142857048,0.7671521428571386,1.5261604285714139,0.7708801428571364,1.4369019999999761,0.7744729999999895
1.0,1.4369019999999948,0.7744729999999971,1.3476434285714243,0.7780655714285687,1.2586955238095199,0.7815229047619022,1.1700639142857103,0.7848441999999973,1.0817540857142813,0.7880286857142825,0.9937713809523749,0.7910756666666623,0.9061209999999906,0.7939845714285648,0.8188079999999848,0.7967549999999892
1.0,0.8188079999999973,0.7967549999999971,0.731494857142855,0.7995252857142829,0.6445190476190458,0.8021569047619023,0.5578856571428554,0.8046493142857115,0.47159962857142673,0.8070020571428539,0.3856657619047594,0.8092147619047575,0.30008871428571027,0.811287142857136,0.21487299999999332,0.8132189999999888
1.0,0.21487399999999954,0.813217999999997,0.12965871428571416,0.8151494285714258,0.04480500000000018,0.8169401428571402,-0.03968251428571398,0.8185898857142829,-0.12379931428571378,0.820098514285711,-0.20754104761904693,0.8214660476190432,-0.2909034285714276,0.8226925714285646,-0.3738819999999985,0.8237779999999887
1.0,-0.37388299999999836,0.823777999999997,-0.456862142857141,0.8248638571428543,-0.5394579523809503,0.8258089999999974,-0.6216663428571405,0.8266136571428543,-0.7034833714285686,0.8272781428571394,-0.7849052380952344,0.8278028095238051,-0.865928142857137,0.8281879999999929,-0.9465479999999905,0.8284339999999886
1.0,-0.9465489999999962,0.828432999999997,-1.0271694285714248,0.8286788571428543,-1.1073871904761867,0.8287856190476164,-1.1871985428571386,0.8287537142857114,-1.2665997428571378,0.8285836571428538,-1.3455870476190408,0.8282760952380908,-1.4241564285714179,0.8278322857142787,-1.5023039999999828,0.8272539999999885
1.0,-1.5023029999999942,0.827254999999997,-1.5804498571428514,0.8266768571428542,-1.6581744285714228,0.825964285714283,-1.7354724285714225,0.8251190571428543,-1.8123393714285643,0.8241434571428538,-1.8887708095237996,0.823040047619043,-1.9647624285714131,0.8218114285714216,-2.040309999999975,0.8204599999999885
1.0,-2.040309999999992,0.820459999999997,-2.1158577142857067,0.8191089999999972,-2.1909613809523734,0.8176355714285688,-2.265616742857135,0.816042485714283,-2.3398196285714192,0.8143326285714252,-2.4135659523809396,0.812508952380948,-2.4868515714285513,0.8105745714285645,-2.559671999999968,0.8085329999999887
1.0,-2.5596729999999903,0.808532999999997,-2.6324939999999906,0.8064908571428543,-2.704850333333324,0.8043410476190451,-2.776737971428562,0.8020866571428544,-2.8481529142857034,0.7997308285714253,-2.919091238095223,0.7972767142857099,-2.989548999999976,0.7947275714285646,-3.059521999999961,0.7920869999999889
1.0,-3.0595209999999886,0.7920859999999971,-3.129493999999989,0.7894449999999972,-3.1989824285714183,0.7867122857142831,-3.2679823142857027,0.7838911999999972,-3.3364896571428435,0.7809851999999968,-3.404500428571411,0.7779979047619004,-3.4720105714285436,0.7749331428571362,-3.539015999999954,0.7717949999999892
1.0,-3.5390169999999865,0.7717949999999972,-3.6060227142857015,0.7686564285714259,-3.6725239047618925,0.7654441904761881,-3.738516599999987,0.7621621714285688,-3.80399688571427,0.7588143714285683,-3.8689609999999792,0.7554048095238054,-3.9334052857142536,0.7519374285714221,-3.9973259999999473,0.7484159999999895
1.0,-3.997324999999985,0.7484159999999972,-4.0612457142857,0.7448949999999974,-4.124642952380939,0.7413202857142832,-4.187513142857128,0.737695828571426,-4.24985285714284,0.73402554285714,-4.3116588571428345,0.7303132380952341,-4.372927857142821,0.7265625714285652,-4.433656999999942,0.7227769999999899
1.0,-4.433655999999984,0.7227779999999974,-4.494384571428556,0.7189925714285691,-4.554572999999985,0.7151722857142835,-4.614218171428555,0.7113205714285691,-4.6733171142856955,0.7074405999999972,-4.731867047619023,0.7035351904761866,-4.789865285714247,0.6996067142857083,-4.847309999999935,0.6956569999999902
1.0,-4.847308999999982,0.6956579999999974,-4.90475285714284,0.6917088571428547,-4.9616424285714125,0.6877389047619026,-5.017975199999983,0.6837503142857119,-5.073748885714265,0.6797450285714258,-5.1289615238094965,0.6757249523809487,-5.1836112857142425,0.6716919999999942,-5.2376969999999305,0.6676479999999906
1.0,-5.23769699999998,0.6676489999999976,-5.291781999999982,0.6636052857142835,-5.345302333333316,0.6595507142857123,-5.3982562571428385,0.6554872857142835,-5.450642171428549,0.6514170571428546,-5.502458619047589,0.6473421904761869,-5.553704142857097,0.6432649999999945,-5.604376999999925,0.639187999999991
1.0,-5.60437699999998,0.6391879999999976,-5.655050285714267,0.6351107142857121,-5.705151285714267,0.6310333809523789,-5.754678628571408,0.6269583428571406,-5.803631028571406,0.6228880571428548,-5.852007380952351,0.6188250952380919,-5.899806714285666,0.6147721428571375,-5.947027999999921,0.6107319999999914
1.0,-5.9470289999999775,0.6107309999999978,-5.994250857142836,0.6066902857142836,-6.04089499999998,0.6026620476190456,-6.086960628571408,0.5986489142857122,-6.132447085714261,0.594653571428569,-6.1773538571428235,0.5906787619047585,-6.221680571428521,0.5867272857142807,-6.2654269999999155,0.5828019999999917
1.0,-6.265425999999977,0.5828029999999979,-6.309172142857121,0.5788777142857123,-6.3523379047618835,0.5749784761904743,-6.394923057142835,0.5711080285714265,-6.436927571428545,0.5672690857142835,-6.478351666666632,0.5634642857142825,-6.51919571428566,0.5596962857142809,-6.559459999999911,0.5559679999999921
1.0,-6.559460999999976,0.555966999999998,-6.599725857142834,0.5522382857142838,-6.6394113809523585,0.5485488095238078,-6.678518228571406,0.5449010571428553,-6.717047342857116,0.5412973999999977,-6.755000095238058,0.5377400476190446,-6.7923778571428,0.5342308571428527,-6.829181999999906,0.5307709999999926
1.0,-6.829181999999975,0.530770999999998,-6.865985999999977,0.5273108571428554,-6.90221633333331,0.523900047619046,-6.937874371428548,0.5205398285714269,-6.9729615428571154,0.5172308285714264,-7.0074795238094865,0.5139728571428543,-7.0414301428570845,0.5107648571428528,-7.074814999999904,0.5076049999999929
