duration,p0x,p0y,p1x,p1y,p2x,p2y,p3x,p3y,p4x,p4y,p5x,p5y,p6x,p6y,p7x,p7y
1.0,1.5607229999999943,-7.846281999999972,1.5607229999999948,-7.846281999999974,1.560722999999995,-7.8462819999999756,1.5607229999999948,-7.846281999999974,1.561461599999994,-7.834000314285683,1.5632641904761821,-7.808080999999958,1.566403999999987,-7.768562714285649,1.5710879999999787,-7.716924999999892
1.0,1.5710879999999943,-7.716924999999971,1.5757722857142804,-7.665287428571402,1.5820009047618997,-7.6015305714285475,1.5899809142857089,-7.527134114285689,1.599853114285708,-7.445018828571399,1.6118072380952295,-7.357538952380912,1.6258377142857008,-7.266705857142795,1.6416559999999782,-7.173864999999896
1.0,1.641655999999994,-7.173863999999973,1.6574741428571371,-7.081022571428547,1.6750798571428516,-6.986172857142835,1.69418428571428,-6.890659799999976,1.71421525714285,-6.795161942857116,1.734397714285705,-6.700057761904724,1.7541369999999856,-6.605675571428514,1.7730829999999764,-6.512197999999907
1.0,1.7730839999999937,-6.512198999999976,1.7920307142857084,-6.4187219999999785,1.8101848571428512,-6.3261500952380745,1.8271969714285654,-6.234666314285692,1.8429627428571356,-6.144308342857119,1.8575530952380854,-6.055059571428537,1.871008714285699,-5.966911428571376,1.8833679999999748,-5.8798599999999155
1.0,1.8833689999999932,-5.8798599999999785,1.8957287142857078,-5.7928082857142655,1.9069924761904702,-5.706852999999982,1.9171989999999934,-5.621989971428552,1.9263849714285637,-5.538219399999978,1.9345636666666564,-5.4555499999999695,1.9417535714285552,-5.373988999999953,1.9479719999999736,-5.293543999999923
1.0,1.9479709999999928,-5.29354399999998,1.9541887142857075,-5.213098999999982,1.9594345238095174,-5.133769999999983,1.9637254571428502,-5.055564599999982,1.9670771714285635,-4.978490714285694,1.9695079523809416,-4.902555285714259,1.971035285714269,-4.82776557142853,1.9716769999999726,-4.754128999999931
1.0,1.9716759999999927,-4.754127999999982,1.9723174285714216,-4.680490857142841,1.9720729999999935,-4.608006428571414,1.970960399999993,-4.536681799999985,1.9689975428571354,-4.466523971428554,1.966202047619037,-4.39754009523807,1.9625915714285547,-4.3297371428571045,1.9581839999999728,-4.263121999999937
1.0,1.958184999999993,-4.263121999999984,1.9537775714285648,-4.196506857142842,1.948572999999994,-4.131079666666654,1.9425889999999935,-4.066847485714272,1.9358432571428494,-4.003817428571414,1.9283534761904657,-3.94199638095236,1.9201374285714123,-3.8813922857142518,1.9112129999999736,-3.822012999999945
1.0,1.911212999999993,-3.822012999999986,1.902288571428565,-3.7626338571428444,1.8926556190476131,-3.704479714285702,1.8823319142857078,-3.647558628571416,1.8713352285714213,-3.5918788285714145,1.859683380952371,-3.5374497619047425,1.8473938571428414,-3.484273571428541,1.8344839999999745,-3.432340999999951
1.0,1.8344839999999933,-3.4323409999999877,1.821573857142851,-3.3804079999999885,1.8080429999999943,-3.32971819047618,1.7939083714285655,-3.280261942857132,1.7791863714285645,-3.232017885714273,1.763893047619038,-3.1849572857142685,1.7480444285714134,-3.1390525714285444,1.7316559999999754,-3.0942759999999554
