duration,p0x,p0y,p1x,p1y,p2x,p2y,p3x,p3y,p4x,p4y,p5x,p5y,p6x,p6y,p7x,p7y
1.0,2.222280999999992,3.325877999999988,2.2222809999999926,3.3258779999999883,2.222280999999993,3.3258779999999892,2.2222809999999926,3.3258779999999883,2.2191974571428483,3.3242098857142723,2.212333523809512,3.320477666666648,2.2013292857142677,3.314467571428543,2.1861599999999695,3.3061459999999543
1.0,2.186159999999992,3.306145999999988,2.170990571428564,3.2978242857142743,2.1516560952380885,3.2871909999999898,2.128131914285707,3.2742124571428457,2.1007287142857063,3.259035114285701,2.0696335238095123,3.24174023809522,2.0350261428571246,3.2224048571428296,1.9970599999999712,3.201091999999955
1.0,1.9970589999999928,3.2010919999999885,1.9590921428571362,3.1797789999999893,1.9177659999999939,3.156488380952371,1.8732335999999936,3.1312829714285604,1.8256213142857067,3.1042113428571305,1.775059380952371,3.0753239523809355,1.7216772857142701,3.0446707142856884,1.6656059999999746,3.0123019999999574
1.0,1.6656059999999941,3.012302999999989,1.6095347142857088,2.9799348571428474,1.5507742380952334,2.945851714285705,1.489455657142852,2.9101043714285617,1.425711742857137,2.8727444571428458,1.359675380952373,2.833823619047603,1.2914795714285594,2.793393571428547,1.2212569999999803,2.751505999999961
1.0,1.2212569999999958,2.75150599999999,1.1510342857142821,2.7096185714285626,1.0787849047619016,2.666273666666658,1.0046417142857111,2.6215229714285626,0.9287374571428535,2.575418114285704,0.8512048095238045,2.5280107142857,0.7721764285714208,2.4793524285714073,0.691784999999987,2.4294949999999647
1.0,0.6917859999999978,2.429493999999991,0.6113948571428554,2.3796364285714207,0.5296406666666653,2.328579619047612,0.4466560857142845,2.2763751999999924,0.36257377142856995,2.223074799999991,0.2775263809523789,2.1687300476190354,0.19164657142856834,2.1133925714285526,0.1050669999999948,2.0571139999999692
1.0,0.10506599999999994,2.0571149999999925,0.018486142857143145,2.000836571428565,-0.06879361904761849,1.9436170952380893,-0.156640685714285,1.8855082285714222,-0.2449224571428562,1.8265616285714212,-0.333506333333332,1.7668289523809424,-0.4222597142857123,1.7063618571428416,-0.5110499999999969,1.6452119999999746
1.0,-0.5110489999999978,1.6452129999999943,-0.5998392857142832,1.5840634285714232,-0.6886665714285688,1.5222311428571382,-0.7773983142857113,1.4597678285714237,-0.865901971428568,1.3967251999999943,-0.9540450952380904,1.3331549999999923,-1.0416949999999927,1.269109142857131,-1.1287189999999883,1.2046399999999806
1.0,-1.1287179999999957,1.2046389999999958,-1.21574171428571,1.1401689999999962,-1.3021394285714243,1.0752749999999969,-1.3877784571428524,1.0100088285714253,-1.472526142857137,0.9444223428571391,-1.5562495238095158,0.8785674761904707,-1.638817857142845,0.8124957142857061,-1.72010399999998,0.7462579999999868
1.0,-1.7201039999999936,0.7462579999999974,-1.8013898571428506,0.6800202857142836,-1.881393333333327,0.613616523809522,-1.9599871428571358,0.5470975428571411,-2.0370475142857063,0.4805134857142838,-2.1124529047618936,0.41391409523809264,-2.186081285714269,0.3473492857142815,-2.2578109999999723,0.28086899999999315
1.0,-2.257810999999991,0.2808679999999992,-2.329540714285706,0.2143871428571424,-2.399371619047611,0.14799042857142838,-2.46718182857142,0.08172762857142846,-2.5328495142857044,0.015648514285714232,-2.5962523809523668,-0.050197142857142996,-2.6572688571428356,-0.11575942857142874,-2.7157769999999646,-0.18098800000000037
1.0,-2.7157769999999903,-0.18098799999999912,-2.774285142857133,-0.24621685714285607,-2.8302849523809432,-0.31111242857142735,-2.8836545142857046,-0.3756248857142843,-2.9342715714285603,-0.4397044571428554,-2.982015142857127,-0.5033011428571404,-3.026757999999975,-0.5663659999999964,-3.06837199999996,-0.6288499999999941
1.0,-3.068371999999989,-0.6288499999999975,-3.1099857142857035,-0.6913338571428546,-3.148470238095228,-0.7532368095238069,-3.183696999999989,-0.8145098285714257,-3.2155360857142727,-0.8751038285714252,-3.243850238095221,-0.9349711904761858,-3.2685469999999732,-0.9940561428571355,-3.289611999999956,-1.0522939999999883
1.0,-3.289612999999988,-1.052294999999996,-3.3106785714285603,-1.1105332857142818,-3.3281128095237986,-1.1679245714285675,-3.341901657142846,-1.2244041999999957,-3.3521093714285577,-1.2798985999999948,-3.358844809523792,-1.3343252857142787,-3.3622411428571146,-1.3876238571428465,-3.362481999999954,-1.4397679999999826
1.0,-3.3624819999999875,-1.4397689999999945,-3.36272257142856,-1.4919138571428519,-3.35980738095237,-1.542904761904757,-3.353919799999989,-1.5927157428571375,-3.3452934285714155,-1.6413551428571362,-3.334187571428554,-1.6888535714285626,-3.3208569999999717,-1.735238142857129,-3.305555999999954,-1.7805359999999777
1.0,-3.305554999999988,-1.7805339999999934,-3.290253714285703,-1.8258309999999935,-3.2729818571428466,-1.8700407142857083,-3.2539935999999887,-1.913189828571422,-3.2335425428571294,-1.955304685714278,-3.211877095238078,-1.9964085714285609,-3.1892538571428295,-2.0365255714285553,-3.1659299999999555,-2.0756789999999734
1.0,-3.1659299999999884,-2.0756809999999923,-3.1426064285714177,-2.1148352857142783,-3.118582476190466,-2.1530265238095168,-3.094115485714275,-2.190278428571421,-3.0694634857142735,-2.2266142857142763,-3.044893761904745,-2.2620576666666548,-3.0206175714285455,-2.2966299999999817,-2.9967569999999575,-2.33034899999997
1.0,-2.9967549999999887,-2.3303499999999917,-2.9728932857142754,-2.3640697142857063,-2.949446380952371,-2.396936666666659,-2.9265357714285614,-2.428969057142849,-2.9041933142857026,-2.4601818571428478,-2.882394714285698,-2.4905880476190343,-2.861124999999975,-2.5202009999999793,-2.84037099999996,-2.5490339999999665
1.0,-2.8403689999999897,-2.5490339999999905,-2.8196138571428473,-2.577866857142848,-2.799373523809515,-2.6059196190476106,-2.7796341142857046,-2.6332055428571333,-2.760382914285703,-2.6597378857142746,-2.7416148095237944,-2.6855301428571283,-2.723322999999976,-2.7105957142856916,-2.705500999999962,-2.7349479999999633
1.0,-2.70550099999999,-2.7349489999999896,-2.6876791428571334,-2.7593017142857046,-2.670327285714277,-2.7829412380952285,-2.653439057142848,-2.8058809999999905,-2.637008485714275,-2.828134428571417,-2.6210287142857,-2.849714904761889,-2.6054931428571204,-2.87063571428569,-2.5903949999999636,-2.890909999999961
1.0,-2.5903949999999907,-2.890909999999989,-2.575296999999991,-2.911184142857133,-2.560636523809516,-2.930811761904752,-2.5464069142857055,-2.9498060285714187,-2.532601428571418,-2.968179971428559,-2.519213380952367,-2.9859465714285554,-2.506235857142836,-3.0031184285714034,-2.4936619999999654,-3.0197079999999588
1.0,-2.493662999999991,-3.019707999999989,-2.4810894285714205,-3.036297571428561,-2.4689196666666593,-3.052304619047609,-2.4571468285714206,-3.067741314285704,-2.4457639142857053,-3.0826193999999876,-2.4347638571428436,-3.0969503809523644,-2.424139571428551,-3.1107457142856885,-2.4138839999999666,-3.124016999999957
