duration,p0x,p0y,p1x,p1y,p2x,p2y,p3x,p3y,p4x,p4y,p5x,p5y,p6x,p6y,p7x,p7y
1.0,-0.7803609999999971,3.923140999999986,-0.7803609999999973,3.923140999999987,-0.7803609999999974,3.9231409999999878,-0.7803609999999973,3.923140999999987,-0.7795421714285683,3.922149971428556,-0.7777563809523768,3.919990142857122,-0.7749451428571362,3.9165921428571098,-0.7711419999999892,3.911996999999946
1.0,-0.7711409999999972,3.911997999999986,-0.7673369999999974,3.907403714285701,-0.7625404285714261,3.9016129999999873,-0.7567842857142831,3.8946674571428437,-0.7501931142857112,3.8867195714285563,-0.7428553809523769,3.8778780476190264,-0.7348577142857079,3.868249285714253,-0.7262789999999896,3.8579309999999465
1.0,-0.7262799999999974,3.857930999999986,-0.7177017142857118,3.847612714285701,-0.7085428095238073,3.836604857142845,-0.6988825999999976,3.8250050571428442,-0.688793085714283,3.812902114285699,-0.6783470476190439,3.8003856190475984,-0.6676194285714229,3.787548285714254,-0.6566859999999906,3.7744839999999473
1.0,-0.6566849999999975,3.7744839999999864,-0.6457511428571406,3.7614199999999873,-0.634611238095236,3.748129142857131,-0.6233409142857121,3.7347053142857014,-0.6120165999999975,3.721243485714271,-0.6007175714285681,3.7078429047618844,-0.5895055714285663,3.694576428571397,-0.5784139999999917,3.681473999999949
1.0,-0.5784139999999979,3.681476999999987,-0.5673225714285695,3.66837614285713,-0.5563517142857125,3.6554404761904644,-0.5455349999999981,3.6427008571428448,-0.5348778285714264,3.6301459714285573,-0.5243679523809495,3.6177380952380758,-0.5139959999999956,3.6054438571428267,-0.5037529999999926,3.5932299999999504
1.0,-0.5037529999999981,3.5932289999999867,-0.4935101428571412,3.5810152857142734,-0.4833963333333318,3.568882238095227,-0.4734026285714269,3.556796971428559,-0.46352045714285534,3.5447271142857004,-0.4537436666666641,3.532643857142838,-0.44406557142856745,3.5205175714285413,-0.4344789999999937,3.5083189999999513
1.0,-0.4344799999999984,3.5083189999999873,-0.42489399999999855,3.496120428571417,-0.41540019047618915,3.4838495238095133,-0.40599205714285574,3.471476885714274,-0.396663228571427,3.458973285714272,-0.387407095238093,3.446309047619029,-0.3782171428571395,3.4334545714285425,-0.36908699999999445,3.4203799999999527
1.0,-0.36908599999999875,3.4203819999999876,-0.35995542857142737,3.407308142857131,-0.3508843333333323,3.394014619047608,-0.3418661142857132,3.380471857142845,-0.3328941428571416,3.366650228571415,-0.32396180952380776,3.3525201428571245,-0.3150624285714258,3.3380519999999714,-0.3061889999999954,3.3232159999999538
1.0,-0.30619099999999894,3.323215999999988,-0.29731857142857043,3.308380285714274,-0.28847271428571336,3.2931769523809415,-0.2796468571428562,3.2775763999999885,-0.2708344285714275,3.2615490285714155,-0.2620288571428556,3.2450652380952203,-0.2532235714285691,3.2280954285714007,-0.24441199999999624,3.210609999999955
1.0,-0.24441199999999913,3.2106089999999883,-0.23560028571428493,3.193123142857132,-0.2267822380952374,3.1751215238095134,-0.217951285714285,3.156574485714275,-0.20910085714285628,3.1374523714285587,-0.2002243809523798,3.1177255238095065,-0.1913152857142839,3.097364285714259,-0.18236699999999711,3.0763389999999564
