duration,p0x,p0y,p1x,p1y,p2x,p2y,p3x,p3y,p4x,p4y,p5x,p5y,p6x,p6y,p7x,p7y
1.0,-1.5307339999999945,3.6955179999999865,-1.5307339999999947,3.695517999999987,-1.5307339999999952,3.695517999999988,-1.5307339999999947,3.695517999999987,-1.529614199999994,3.696663885714271,-1.5271084761904679,3.699154857142837,-1.5230729999999872,3.703064714285683,-1.5174849999999789,3.708338999999949
1.0,-1.5174849999999944,3.708337999999986,-1.511896857142852,3.7136117142857015,-1.504755999999995,3.7202493809523687,-1.4960394857142805,3.728196114285701,-1.4858452571428513,3.7372683714285566,-1.4742275238095157,3.747333952380932,-1.4612377142857016,3.758262714285683,-1.4469179999999797,3.7699349999999487
1.0,-1.4469179999999946,3.7699339999999864,-1.432598285714281,3.781605999999987,-1.4169484761904716,3.794021380952369,-1.4000104571428524,3.8070604571428444,-1.3818165428571372,3.8206140285714136,-1.3624003333333259,3.8345710476190273,-1.341795142857131,3.848820999999968,-1.320034999999981,3.8632529999999474
1.0,-1.320035999999995,3.863251999999986,-1.2982758571428528,3.8776831428571295,-1.2753607142857102,3.892295714285702,-1.2513245142857101,3.9069783999999865,-1.226201799999995,3.921619228571413,-1.2000271428571363,3.936106142857122,-1.1728351428571324,3.950327285714253,-1.1446599999999831,3.9641709999999457
1.0,-1.1446619999999958,3.9641719999999854,-1.1164879999999964,3.9780155714285574,-1.087331571428568,3.9914814285714155,-1.0572274285714252,4.004457628571415,-1.0262102857142816,4.016832114285698,-0.9943149523809469,4.028493428571406,-0.9615761428571343,4.0393275714285375,-0.9280289999999859,4.049220999999944
1.0,-0.9280279999999966,4.049220999999985,-0.8944808571428541,4.059114571428557,-0.8601256190476164,4.068067714285701,-0.8249977428571401,4.075967228571415,-0.7891334857142825,4.082700714285698,-0.7525688095238052,4.088152476190453,-0.7153447142857075,4.09223171428568,-0.6775099999999891,4.094887999999944
1.0,-0.6775109999999976,4.094888999999985,-0.6396765714285694,4.097546142857129,-0.6012318095238077,4.098781095238082,-0.5622258285714267,4.098544028571414,-0.5227158857142837,4.096825971428556,-0.48276423809523517,4.0936428095237885,-0.44243228571428134,4.089009857142823,-0.40178099999999267,4.082947999999945
1.0,-0.4017799999999987,4.082948999999985,-0.3611289999999989,4.076887428571415,-0.32015914285714203,4.069396999999987,-0.27893188571428484,4.060498485714271,-0.2375086857142848,4.050218028571412,-0.19595038095237968,4.038581999999978,-0.154317999999998,4.025616999999966,-0.11267299999999669,4.011349999999944
1.0,-0.11267299999999973,4.011347999999985,-0.07102742857142849,3.997079571428557,-0.029368666666666737,3.9815081428571295,0.012242371428571291,3.9646599142857,0.053744828571428344,3.946560828571412,0.09507771428571396,3.9272367619047395,0.13618042857142815,3.9067135714285377,0.17699199999999934,3.8850169999999453
1.0,0.17699199999999923,3.8850169999999857,0.21780357142857054,3.8633204285714156,0.25832404761904665,3.8404505238095115,0.2984925999999989,3.8164331428571296,0.33824825714285583,3.7912941999999847,0.3775305714285696,3.765059523809503,0.41627671428571145,3.7377554285713965,0.45442399999999544,3.7094079999999474
1.0,0.45442299999999825,3.7094069999999864,0.49256985714285534,3.681059571428559,0.5301173333333316,3.651669047619036,0.567002199999998,3.6212618285714164,0.6031608571428547,3.589864399999986,0.6385267619047585,3.557503857142838,0.673050999999995,3.524203857142827,0.7067129999999918,3.4899829999999508
1.0,0.7067119999999973,3.489982999999987,0.7403737142857116,3.45576157142856,0.7731731428571403,3.4206186190476084,0.8050897142857114,3.3845721142857026,0.8361311428571396,3.347634399999987,0.8663228571428526,3.3098142857142676,0.8956872857142787,3.2711212857142575,0.9242459999999886,3.231564999999954
1.0,0.9242469999999965,3.231563999999988,0.9528059999999966,3.192007285714275,0.980559714285711,3.1515870952380856,1.0075301999999966,3.1103129428571323,1.0337391428571387,3.0681943999999874,1.0592057619047563,3.0252416190476024,1.0839501428571343,2.981464142857117,1.1079919999999859,2.9368709999999574
